section,mask_id_xenium,mask_id_cz,match_iou,cell_id_xenium,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
4,6818,365,0.6549295774647887,fojgaeje-1,CS20230722_CLAS_01,01 IT-ET Glut,0.76,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.77,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.6,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.31
4,6822,414,0.7375886524822695,fojogbpe-1,CS20230722_CLAS_01,01 IT-ET Glut,0.9,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.52,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.65
4,6828,395,0.7286821705426356,foleccpi-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.76,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.8
4,6831,362,0.6153846153846154,fomafmjn-1,CS20230722_CLAS_01,01 IT-ET Glut,0.92,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.52,CS20230722_CLUS_0117,0117 L2/3 IT CTX Glut_4,231,0.35
4,6837,296,0.8090909090909091,fonacbkl-1,CS20230722_CLAS_01,01 IT-ET Glut,0.54,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.72,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.34,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.33
4,6841,294,0.8484848484848485,fonmcnje-1,CS20230722_CLAS_01,01 IT-ET Glut,0.72,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.76,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.48,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.65
4,6844,311,0.6241610738255033,fopdkalp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,1.0,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,1.0
4,6855,221,0.7333333333333333,fpcbiolm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.68,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,1.0
4,6856,273,0.648854961832061,fpcddilp-1,CS20230722_CLAS_01,01 IT-ET Glut,0.84,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.93,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.75
4,6862,254,0.8014705882352942,fpeabbog-1,CS20230722_CLAS_01,01 IT-ET Glut,0.84,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.82,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.41,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.64
4,6864,207,0.7196969696969697,fpebnlod-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.64,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.99
4,6865,206,0.7583333333333333,fpekgnbj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.9,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,6874,272,0.6418918918918919,fpfhpgpc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.88,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,1.0
4,6877,220,0.696969696969697,fpflcejk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.68,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.98
4,6879,233,0.7662337662337663,fpfodbaj-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.53,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.8
4,6886,313,0.7653061224489796,fpgephml-1,CS20230722_CLAS_01,01 IT-ET Glut,0.55,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.39,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.79
4,6887,252,0.5443037974683544,fpglbhkd-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.77,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.84
4,6892,219,0.5208333333333334,fpiocign-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.59,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.91
4,6898,281,0.5533980582524272,fpklbahp-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.45,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.97
4,6900,334,0.8795180722891566,fplfhkgi-1,CS20230722_CLAS_01,01 IT-ET Glut,0.63,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.91,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.65,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.38
4,6903,367,0.5,fplkeibn-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.46,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.82
4,6904,250,0.6375,fpmbhmoi-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.83,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.34
4,6912,350,0.6166666666666667,fpnpbceh-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.95,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,6914,361,0.6846846846846847,fpojjoha-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.56,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,6916,292,0.7235772357723578,fppmaldg-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.83,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,6917,390,0.7380952380952381,gaabfmec-1,CS20230722_CLAS_01,01 IT-ET Glut,0.47,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.8,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.32,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.83
4,6920,388,0.6815286624203821,gaahhfoh-1,CS20230722_CLAS_01,01 IT-ET Glut,0.92,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.49,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.68
4,6921,534,0.6052631578947368,gaakflho-1,CS20230722_CLAS_01,01 IT-ET Glut,0.35,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.96,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.57,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.34
4,6922,290,0.6538461538461539,gaaofeii-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.76,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.52
4,6923,330,0.6644736842105263,gabblfen-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.96,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.96
4,6926,387,0.4962406015037593,gabkfffg-1,CS20230722_CLAS_01,01 IT-ET Glut,0.4,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.63,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.68,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.53
4,6930,331,0.875,gachmell-1,CS20230722_CLAS_01,01 IT-ET Glut,0.77,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.96,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.89,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.96
4,6932,247,0.6385542168674698,gaclnood-1,CS20230722_CLAS_06,06 CTX-CGE GABA,1.0,CS20230722_SUBC_046,046 Vip Gaba,0.97,CS20230722_SUPT_0178,0178 Vip Gaba_6,0.99,CS20230722_CLUS_0645,0645 Vip Gaba_6,626,0.95
4,6934,271,0.6640625,gadjgdpm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.92,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,6937,231,0.6421052631578947,gaendagi-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.63,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.77
4,6943,400,0.5428571428571428,gafgimkp-1,CS20230722_CLAS_01,01 IT-ET Glut,0.82,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.72,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.36,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.61
4,6944,251,0.7591240875912408,gafkabmb-1,CS20230722_CLAS_01,01 IT-ET Glut,0.84,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.91,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.84,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,6945,352,0.5423728813559322,gagdpgjm-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.51,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.88
4,6948,218,0.5964912280701754,gagjipee-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.68,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.98
4,6951,280,0.72,gagpjeag-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.7,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.97
4,6960,415,0.7898550724637681,gajihibo-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.37,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.58
4,6963,393,0.4736842105263157,gajnamle-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.87,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,6979,349,0.6490066225165563,gaoelphd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.89,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.6
4,6984,310,0.5211267605633803,gapidjpe-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.93,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.99
4,6991,458,0.5333333333333333,gbanoakc-1,CS20230722_CLAS_34,34 Immune,0.37,CS20230722_SUBC_334,334 Microglia NN,0.78,CS20230722_SUPT_1194,1194 Microglia NN_1,1.0,CS20230722_CLUS_5312,5312 Microglia NN_1,5283,1.0
4,7001,177,0.4152046783625731,gbdfoamk-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.47,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.61
4,7002,177,0.4556213017751479,gbdlgiep-1,CS20230722_CLAS_01,01 IT-ET Glut,0.96,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0031,0031 L2/3 IT CTX Glut_3,0.45,CS20230722_CLUS_0113,0113 L2/3 IT CTX Glut_3,243,0.52
4,7008,168,0.673202614379085,gbengnda-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.5,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.67
4,7010,145,0.7692307692307693,gbfbgkod-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.67,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,1.0
4,7012,185,0.4715909090909091,gbfflhie-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.53,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.99
4,7018,253,0.673469387755102,gbgoaaml-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.57,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.74
4,7021,245,0.4666666666666667,gbhbacmp-1,CS20230722_CLAS_30,30 Astro-Epen,0.92,CS20230722_SUBC_319,319 Astro-TE NN,1.0,CS20230722_SUPT_1161,1161 Astro-TE NN_1,0.49,CS20230722_CLUS_5219,5219 Astro-TE NN_1,14930,0.71
4,7273,178,0.5483870967741935,gengcmjo-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.9,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.64,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.94
4,7274,136,0.5867346938775511,genhheio-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.94,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,7416,208,0.5819209039548022,ggkgcaec-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.91,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,1.0
4,7420,197,0.4135338345864661,gglbnccg-1,CS20230722_CLAS_01,01 IT-ET Glut,0.5,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.97,CS20230722_SUPT_0031,0031 L2/3 IT CTX Glut_3,0.44,CS20230722_CLUS_0116,0116 L2/3 IT CTX Glut_3,230,0.61
4,7431,155,0.4838709677419355,ggnekfoa-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.93,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,1.0
4,10443,329,0.6283185840707964,inknalki-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.91,CS20230722_CLUS_0111,0111 L2/3 IT CTX Glut_2,234,0.65
4,10445,452,0.591304347826087,inlmnehi-1,CS20230722_CLAS_01,01 IT-ET Glut,0.97,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,0.73,CS20230722_CLUS_0106,0106 L2/3 IT CTX Glut_1,241,0.54
4,10446,346,0.4072398190045249,inlnpngn-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.69,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.53
4,10450,479,0.5906432748538012,inmljpjj-1,CS20230722_CLAS_01,01 IT-ET Glut,0.87,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.51,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.89
4,10452,433,0.6875,inmmpkmn-1,CS20230722_CLAS_01,01 IT-ET Glut,0.51,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.93,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.55,CS20230722_CLUS_0120,0120 L2/3 IT CTX Glut_4,238,0.74
4,10453,413,0.7986111111111112,innadjdf-1,CS20230722_CLAS_01,01 IT-ET Glut,0.92,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.98,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.87,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.97
4,10459,564,0.75,innpgcjc-1,CS20230722_CLAS_01,01 IT-ET Glut,0.88,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.95,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.59,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.71
4,10460,328,0.5275590551181102,inoeemkg-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,0.34,CS20230722_CLUS_0106,0106 L2/3 IT CTX Glut_1,241,0.86
4,10462,498,0.5067567567567568,inpammkh-1,CS20230722_CLAS_01,01 IT-ET Glut,0.98,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.99,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.58,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.61
4,10467,597,0.4414893617021276,inppicji-1,CS20230722_CLAS_01,01 IT-ET Glut,0.65,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.67,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.56,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.4
4,10478,636,0.5163934426229508,iodahinm-1,CS20230722_CLAS_30,30 Astro-Epen,0.78,CS20230722_SUBC_319,319 Astro-TE NN,1.0,CS20230722_SUPT_1163,1163 Astro-TE NN_3,0.48,CS20230722_CLUS_5225,5225 Astro-TE NN_3,14939,0.74
4,10482,382,0.696551724137931,iodndfah-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.85,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.9
4,10488,412,0.75,ioecdobb-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.67,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.91
4,10495,385,0.6779661016949152,iofcpjah-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0032,0032 L2/3 IT CTX Glut_4,0.68,CS20230722_CLUS_0118,0118 L2/3 IT CTX Glut_4,235,0.83
4,10496,447,0.5476190476190477,iofgpbjp-1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.62,CS20230722_SUBC_049,049 Lamp5 Gaba,0.56,CS20230722_SUPT_0201,0201 Lamp5 Gaba_3,0.82,CS20230722_CLUS_0720,0720 Lamp5 Gaba_3,710,0.85
4,10497,477,0.6687116564417178,iofjkpok-1,CS20230722_CLAS_01,01 IT-ET Glut,0.38,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.95,CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,0.37,CS20230722_CLUS_0106,0106 L2/3 IT CTX Glut_1,241,0.53
4,10544,307,0.4779411764705882,ipacjfbb-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.39,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.97
4,10545,494,0.6929133858267716,ipaklgml-1,CS20230722_CLAS_01,01 IT-ET Glut,0.94,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.47,CS20230722_CLUS_0109,0109 L2/3 IT CTX Glut_2,232,0.68
4,10551,228,0.7338709677419355,ipdehdpn-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0029,0029 L2/3 IT CTX Glut_1,0.73,CS20230722_CLUS_0103,0103 L2/3 IT CTX Glut_1,237,0.87
4,10593,427,0.4295774647887324,ipnejkmn-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.95,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.98
4,10594,343,0.6936936936936937,ipnemknf-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.55,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,1.0
4,10597,410,0.417391304347826,ipococeg-1,CS20230722_CLAS_01,01 IT-ET Glut,0.99,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.63,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.99
4,10598,359,0.7064220183486238,ipodhknc-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.71,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.99
4,10601,381,0.6923076923076923,ipomfabh-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.87,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,1.0
4,10603,344,0.5906040268456376,ippdfojd-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.53,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.91
4,10612,276,0.4660194174757281,jaapdkgh-1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.99,CS20230722_SUBC_049,049 Lamp5 Gaba,0.72,CS20230722_SUPT_0201,0201 Lamp5 Gaba_3,0.91,CS20230722_CLUS_0720,0720 Lamp5 Gaba_3,710,0.69
4,10617,446,0.7431192660550459,jacaehib-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.5,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.96
4,10621,305,0.5555555555555556,jadcedkl-1,CS20230722_CLAS_06,06 CTX-CGE GABA,0.99,CS20230722_SUBC_049,049 Lamp5 Gaba,0.76,CS20230722_SUPT_0200,0200 Lamp5 Gaba_2,0.93,CS20230722_CLUS_0717,0717 Lamp5 Gaba_2,712,1.0
4,10632,257,0.5876288659793815,jafogdej-1,CS20230722_CLAS_01,01 IT-ET Glut,1.0,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,1.0,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.44,CS20230722_CLUS_0110,0110 L2/3 IT CTX Glut_2,233,0.96
